Month,n5,n10,SPY
2005-12-31,-0.026277914157415094,-0.019412519728893463,-0.0019138326456575872
2006-01-31,0.04335716801981726,0.0013223480557702505,0.024014562673609907
2006-02-28,-0.0035844013564042543,0.006526375527430739,0.005725873170127516
2006-03-31,-0.0019570367086880758,0.014077863760235454,0.016503687043369908
2006-04-30,-0.007455010798709472,-0.010950613968952139,0.01263170600728114
2006-05-31,-0.02145737645354351,-0.022654534225371226,-0.030121062043400704
2006-06-30,0.00924796853592147,-0.0053139965025593705,0.0026082823680333433
2006-07-31,-0.03788279514312498,-0.02741076903864037,0.00447890195885825
2006-08-31,0.043892622748682,0.026885407041789433,0.021822381195018004
2006-09-30,0.04560728075418652,0.014960681705262102,0.027001150082006653
2006-10-31,0.07593519667813631,0.06447260172485558,0.03151635561162758
2006-11-30,0.0395325392439112,0.026776186446908934,0.019885857737373502
2006-12-31,0.024759266785573386,0.027753176627638432,0.013371328293242168
2007-01-31,0.0066184684838299646,0.024545396565812894,0.015040183692586195
2007-02-28,-0.007234689254908666,-0.021531811164456793,-0.019617508630065172
2007-03-31,-0.031153008268959836,-0.0016854487355056902,0.011588924993365612
2007-04-30,0.07661500653746978,0.06110646253556573,0.04429588541910956
2007-05-31,0.001548924859295031,0.022319169794158045,0.033920081131224133
2007-06-30,-0.006085660345825916,-0.009384329573590255,-0.0146206559348796
2007-07-31,0.001301720519722549,-0.027065008523659784,-0.031310153533008256
2007-08-31,-0.07283521439960017,-0.08832165198805919,0.012832441280948848
2007-09-30,0.061706593133308285,0.035680401841387877,0.03871464544899528
2007-10-31,0.015047934050721024,0.05267485334406752,0.013566798914129485
2007-11-30,-0.04878015496306787,-0.04832650554420215,-0.038732573826484096
2007-12-31,-0.0375633985886803,-0.03950837887132086,-0.01126061464253536
2008-01-31,0.0,0.0,-0.06046092159797878
2008-02-29,0.0,0.0,-0.02584212387004825
2008-03-31,0.0,0.0,-0.00894254698111241
2008-04-30,0.0,0.0,0.04766255708045786
2008-05-31,-0.03662857471144798,-0.046954495541960295,0.015116052164222626
2008-06-30,0.0,0.0,-0.08357600164248824
2008-07-31,0.0,0.0,-0.00898526516042697
2008-08-31,0.0,0.0,0.015453448953088644
2008-09-30,0.0,0.0,-0.09417371591716739
2008-10-31,0.0,0.0,-0.1651863876450157
2008-11-30,0.0,0.0,-0.0696066351009802
2008-12-31,0.0,0.0,0.00979626347268936
2009-01-31,0.0,0.0,-0.08211368123213703
2009-02-28,0.0,0.0,-0.10744975864477102
2009-03-31,0.0,0.0,0.08331148451469206
2009-04-30,0.0,0.0,0.09934604725591423
2009-05-31,0.0,0.0,0.05845270492228005
2009-06-30,-0.03925056223412826,-0.00036945626876483395,-0.0006546105025532212
2009-07-31,0.0920569687664663,0.08994465386846673,0.07460527205110301
2009-08-31,0.03373022733834641,0.022370635783869774,0.036939922875184994
2009-09-30,0.04039489887881342,0.013336588814387484,0.03545663283336209
2009-10-31,-0.0655894436760609,-0.06628984403993177,-0.019224676133324126
2009-11-30,0.1016910398008457,0.07585927519302604,0.06160677441154383
2009-12-31,0.05372793878282511,0.032790621203449444,0.019100935454601675
2010-01-31,-0.07574722753284446,-0.04251603179087249,-0.03634249265669409
2010-02-28,0.043336197373979646,0.046460329021948965,0.031194722820115706
2010-03-31,0.05798866920776158,0.0842714219686409,0.06087907188563446
2010-04-30,0.022601789610149803,0.01436867294820332,0.015470553342969762
2010-05-31,-0.04697771858248867,-0.07777771889111817,-0.07945480234868052
2010-06-30,-0.04290235723134228,-0.05236845997641326,-0.05174092511365391
2010-07-31,-0.04169830262620544,-0.03764852821318476,0.06830035500602127
2010-08-31,-0.038666495842333615,-0.025189588624091597,-0.04498034407188789
2010-09-30,-0.025249034473210252,-0.004778010671309119,0.08955462386191937
2010-10-31,0.07013354791498183,0.06025872219325179,0.03820175162549333
2010-11-30,0.013617341168305375,0.01295415251925025,-1.98202697587746e-07
2010-12-31,0.048040559569100916,0.06771799133885081,0.06685273219852905
2011-01-31,0.005960998502269943,0.044841812955562776,0.023299600344903526
2011-02-28,0.04009100093657936,0.052190511323568556,0.034737360010472784
2011-03-31,-0.015823558970701312,-0.006886686265203501,0.00012056742227550821
2011-04-30,0.0006528889829215956,0.02041747538206007,0.028960821163188877
2011-05-31,0.027260984433907565,0.014618727299286594,-0.011214172394700794
2011-06-30,0.02324292409659301,0.002115942522573633,-0.01686918147361749
2011-07-31,-0.0014509791573779074,-0.00863092127444276,-0.020004624366809165
2011-08-31,-0.023092372604933797,-0.02376848211462046,-0.054975830937593506
2011-09-30,0.0,0.0,-0.06942079866272088
2011-10-31,-0.003880845178347969,-0.006526892560648201,0.10914723830984863
2011-11-30,-0.010775565508716722,-0.018558482934326714,-0.0040636134080839215
2011-12-31,-0.013089654242185667,-0.008355667476855233,0.010448611092091609
2012-01-31,0.0314254782946195,0.03100985891031849,0.04637407025318474
2012-02-29,0.04372685362500772,0.041978571248896035,0.043404957005948264
2012-03-31,0.0233297002459516,0.027482971797903044,0.032163498903350796
2012-04-30,-0.024551591227857328,-0.024023794175012325,-0.0066756135009257145
2012-05-31,-0.012808746409454286,-0.05530027044970831,-0.060055890989672234
2012-06-30,0.07908670493389414,0.04218515467722006,0.04058091099725525
2012-07-31,0.0521349878836761,0.037515936511848036,0.011830011754298875
2012-08-31,0.03692501431657691,0.03539226394405803,0.025052202012420866
2012-09-30,0.03522538798895325,0.023448271559261213,0.025351027295204664
2012-10-31,0.009768387916970767,0.02216516425231907,-0.018198215268930285
2012-11-30,-0.0016424939940403727,0.0032875931680960147,0.0056600056253675035
2012-12-31,0.007677152096703166,0.003045355482016454,0.008934497758905202
2013-01-31,0.06854450636060272,0.08485590729100512,0.05119012910387677
2013-02-28,0.06340830133760611,0.03788463056919489,0.012758878966290244
2013-03-31,0.011253927487594462,0.04448560882044261,0.03797096298337066
2013-04-30,0.07541368382100622,0.03126748179321237,0.019212910358709534
2013-05-31,-0.0019556096644504084,4.765925064242893e-05,0.02360975850048974
2013-06-30,-0.02146194110033206,-0.008451272387493214,-0.01334487023409936
2013-07-31,0.054904906253540275,0.04559359284706699,0.051676564066572395
2013-08-31,-0.06243320742619218,-0.03979547711893616,-0.029992595040253867
2013-09-30,0.037987779840933156,0.05822604314331836,0.03164665910946529
2013-10-31,0.08026063631029245,0.056011668998090736,0.04630694004371905
2013-11-30,0.014221705475573554,0.017368816112771857,0.029637718348804132
2013-12-31,0.03545812368403234,0.041171418301147344,0.025926651955320512
2014-01-31,-0.00042098680815449985,-0.020261341161404767,-0.035248222074245716
2014-02-28,0.055685567042853545,0.07759622452444814,0.04551546810945739
2014-03-31,-0.022383150285777753,-0.01692290970327559,0.00829591925172335
2014-04-30,-0.014564268592790142,-0.023007613855912323,0.00695074494808634
2014-05-31,0.018125965189279558,0.035744984028582394,0.023206996848478267
2014-06-30,0.036018932265377446,0.03623257237474853,0.02064505272044137
2014-07-31,-0.03735082520269295,-0.023840488808230975,-0.013437369957534528
2014-08-31,0.00561104463614992,0.025138658550410975,0.03946351807704085
2014-09-30,0.012557416412462663,-0.011304784278096891,-0.013796427962817104
2014-10-31,-0.00791216906198744,0.01186063035312901,0.023551287322686187
2014-11-30,0.0660356427603126,0.0554298611781352,0.027471867934871774
2014-12-31,0.004876994311403093,0.00966234841552538,-0.0025364723375258524
2015-01-31,-0.003403315756800751,0.003485717829109669,-0.029629263536957717
2015-02-28,0.02598765297141692,0.03431081485032439,0.056204643698889
2015-03-31,-0.0298449007395426,0.007332838923243212,-0.015705499485312413
2015-04-30,0.0163235609680783,0.018965592222149885,0.009833401171195133
2015-05-31,0.039890749948188864,0.022413537881339485,0.01285592646968281
2015-06-30,-0.008945146828412298,-0.019533579167833492,-0.02031204794717767
2015-07-31,0.0268804802981899,0.033258632498034624,0.02258955260927209
2015-08-31,-0.03740109465722419,-0.021419189407906436,-0.06095020318737665
2015-09-30,0.0,0.0,-0.025516049996372248
2015-10-31,0.011675705826347027,-0.00330325889616101,0.08505949878293229
2015-11-30,-0.05178292658382766,-0.007242207291531466,0.003655442315612323
2015-12-31,-0.018203303869195553,-0.04545393098619943,-0.017282374991368865
2016-01-31,-0.012984928978220567,-0.01615284153374208,-0.04978663096242464
2016-02-29,0.0,0.0,-0.0008259633078452344
2016-03-31,0.0038533868672672167,0.021159619921771178,0.06726613978901441
2016-04-30,-0.02643014366108365,-0.022087652774601785,0.003940936928546357
2016-05-31,0.021166337899360066,0.03269049929446943,0.017011597295879533
2016-06-30,0.006837870928225076,0.0050639525241553685,0.003475721869801829
2016-07-31,0.05903155586533804,0.036488563716248645,0.03647164031763528
2016-08-31,0.005073540704181756,-0.0012688143014021325,0.0011973748880318436
2016-09-30,-0.017028352317475126,0.0010236813414610246,5.8166855315899824e-05
2016-10-31,-0.01540309028937914,-0.03614004881605737,-0.017336988286603683
2016-11-30,0.1341841986908252,0.07942167767449959,0.036838678961164106
2016-12-31,0.0367240680433929,-0.01086111998985051,0.020272105151235564
2017-01-31,0.01993316268301326,0.007864766723642669,0.01789448694729434
2017-02-28,0.008844926856421909,0.007039106378603943,0.039291304191808374
2017-03-31,-0.0035542345717417545,0.0050143022645470214,0.0012499319115080176
2017-04-30,0.04998434806258345,0.041437960647717986,0.009926387805401893
2017-05-31,0.009591767655957373,0.03417820318297693,0.014112534847085634
2017-06-30,-0.029015123413994037,-0.008734282874377941,0.006374863953010346
2017-07-31,0.06243867668268033,0.027604801060810313,0.020554291075329578
2017-08-31,0.005146400444428156,-0.0014152997219296637,0.0029177433111426954
2017-09-30,0.008730737686947432,0.008480995795551172,0.02014945374812238
2017-10-31,0.0021779634354082145,0.012972357220650155,0.023563962845582598
2017-11-30,0.1094967402444873,0.07058584149533442,0.03056592183205753
2017-12-31,-0.0013555073751013724,-0.005744031807274896,0.012127763839655525
2018-01-31,0.11100749124933995,0.07537642865537819,0.05635946830763672
2018-02-28,-0.044638485209587686,-0.029238024402807872,-0.03636031525218231
2018-03-31,0.021888569942074554,0.0055525663332265385,-0.02741034944950782
2018-04-30,-0.017820793378742317,-0.02174031785562658,0.00516758218928004
2018-05-31,0.03325413902948493,0.022176013761838753,0.0243092938028735
2018-06-30,-0.00934741038222886,-0.033232488618406775,0.005750574032166389
2018-07-31,0.015559902187235908,0.027711178161329952,0.03704648344459005
2018-08-31,0.020510955534451147,0.03708709154326306,0.03192015528213643
2018-09-30,-0.00536851172258801,0.005286338653170519,0.005945511435731854
2018-10-31,-0.04052461522171735,-0.07100173787618691,-0.0691048089583578
2018-11-30,0.000509869900721549,0.005072260585388566,0.018549335209857576
2018-12-31,-0.03462306274062421,-0.027561770381651307,-0.08804829648034196
2019-01-31,0.0,0.0,0.08006561474050367
2019-02-28,-0.014566956667833586,0.002986373759014116,0.032415960942096644
2019-03-31,0.027150957488782712,0.019328095803853307,0.018100491101130878
2019-04-30,0.018627703501864046,0.012315083739153243,0.04085226650861262
2019-05-31,-0.020247456997354085,-0.04950272273509415,-0.06377101389402295
2019-06-30,0.04332994233784149,0.04856167506539877,0.06958642440694329
2019-07-31,0.017005494123653486,0.011954537850412228,0.015119004634807975
2019-08-31,-0.02581406406751574,-0.008769484645970826,-0.016743330299033188
2019-09-30,-0.0005297918007025615,-0.005891075507499122,0.019457937527287195
2019-10-31,-0.002778374752245849,-0.004938148437154788,0.022104718963020575
2019-11-30,0.06273165276427362,0.037704357630998775,0.03619808710907235
2019-12-31,0.025581042776883445,0.026053461233471076,0.029055308685296932
2020-01-31,-0.05376527136794618,-0.04024300089431487,-0.00040347068065427205
2020-02-29,0.003791151487523736,-0.05224477735020849,-0.07916540794511473
2020-03-31,-0.04235875502400932,-0.04265784455337762,-0.12487150552456794
2020-04-30,0.0,0.0,0.1269837098517419
2020-05-31,0.02668749433994355,0.03259711694830236,0.047645050268118716
2020-06-30,-0.008572240974186962,-0.0029154311033319225,0.017734181022347917
2020-07-31,0.011610495610540728,0.03012849707780485,0.058892228341088426
2020-08-31,0.021515752133489885,0.03950158493119993,0.06979632381024192
2020-09-30,-0.009556426462038692,-0.021573558233117796,-0.03744351864983586
2020-10-31,-0.049907479984814596,-0.034853510413411004,-0.024933790067394712
2020-11-30,0.02553298839245155,0.08257728773498685,0.10877687404075886
2020-12-31,0.02988644659756967,0.021635019995878357,0.03704837103124259
2021-01-31,0.035431895386660806,-0.021572285944549963,-0.01019051632367518
2021-02-28,0.08755425046434095,0.12649672495677589,0.027805582188701994
2021-03-31,-0.004191154925444973,0.014912739797249719,0.04539956961813707
2021-04-30,0.016677250743795113,0.01558902030054199,0.052910680846673275
2021-05-31,0.012419135457799602,0.006383158203361994,0.0065663114599634476
2021-06-30,-0.002322624203358825,-0.027742419176555844,0.022427351047778155
2021-07-31,0.027102200792207043,0.023059344504754442,0.0244123257480926
2021-08-31,0.04111235498328436,0.0355591956472181,0.029759976768630736
2021-09-30,-0.07534324144721916,-0.06897469966878045,-0.04660544916104592
2021-10-31,0.05485682460825303,0.048517469010263214,0.0701634996373457
2021-11-30,0.003813021074802636,-0.026231259580836053,-0.008035226501302395
2021-12-31,0.002371269060360781,0.017156123040956484,0.046247687476975496
2022-01-31,-0.18107294242179994,-0.14239918169369759,-0.052741515504144854
2022-02-28,-0.01281040613253459,-0.030150601788637266,-0.02951707090910982
2022-03-31,0.004437386372414531,-0.0026625197334758655,0.037590255016443974
2022-04-30,0.02390271432060409,0.0021022333426468087,-0.08776890099767731
2022-05-31,0.0,0.0,0.0022571525262415904
2022-06-30,0.0,0.0,-0.0824603347180084
2022-07-31,0.0,0.0,0.09208757347569851
2022-08-31,0.0021808384887982424,-0.0029866289863496043,-0.040801908665856756
2022-09-30,0.0,0.0,-0.09244586677874977
2022-10-31,0.0,0.0,0.08127534791278723
2022-11-30,0.0,0.0,0.0555914377056399
2022-12-31,-0.01732121211033122,-0.01904486473701672,-0.05762797406838238
2023-01-31,-0.012723250288308563,-0.011453133525296866,0.06288718004644522
2023-02-28,0.0010982503734731086,-0.03596960997902121,-0.02514240084085617
2023-03-31,-0.00862737156606086,-0.0038688370727044674,0.03707734708128552
2023-04-30,0.05051517149733975,0.021967409335985844,0.015974983263548515
2023-05-31,-0.01443384090648403,-0.05445355556598719,0.004616023643451372
2023-06-30,0.03274065705498708,0.07759110274849101,0.06479986218720413
2023-07-31,0.012612224637153169,0.030528533226626076,0.03273299445621336
2023-08-31,0.022704588371164736,-0.002526329207766631,-0.01625210521013265
2023-09-30,-0.02299521613925526,-0.03375458344434601,-0.04743442222197625
2023-10-31,-0.0023180916461363887,-0.016324841451144434,-0.02170873059382239
2023-11-30,0.05070181894109971,0.05247997211066702,0.0913436136219854
2023-12-31,0.022511215309739985,0.02091452859823395,0.04565552242084281
2024-01-31,-0.04127543352511531,-0.0013895947460290659,0.015926581295615527
2024-02-29,0.06373417349148425,0.061770778090055156,0.05218691015959309
2024-03-31,0.09744625534819007,0.06078540406654276,0.03270219327666979
2024-04-30,-0.058462684075409,-0.06463757759946398,-0.04031952509392389
2024-05-31,0.04773571468440618,0.03983338068754172,0.05057976685482468
2024-06-30,-0.04507699103175977,-0.023463059502167538,0.03528027650428012
2024-07-31,0.07434970106520788,0.07029967297866935,0.012108897483681158
2024-08-31,-0.0008402481413734009,0.009052690275960673,0.023365337468692626
2024-09-30,-0.0039474257409299884,0.024223939419773632,0.021004407534594538
2024-10-31,-0.0183688475367777,-0.006792926164494673,-0.008923641364419477
2024-11-30,0.049048391730023955,0.10654662563612582,0.05963340711225662
2024-12-31,-0.0637428389664767,-0.05364332936320826,-0.024060197289219043
2025-01-31,0.07261204209913963,0.061151112917291695,0.02685653383819875
2025-02-28,-0.04428353050276945,-0.023023348900503948,-0.012694888981214292
2025-03-31,-0.029802741860067927,-0.06852079645203213,-0.05571948381715586
2025-04-30,0.0,0.0,-0.008670048482010917
2025-05-31,0.04448076824029301,0.03462651849757847,0.06284505054123679
2025-06-30,0.021734926293557333,0.016685561088384038,0.051386127355365296
2025-07-31,0.0037131731351076613,0.019562337578992617,0.02303177284087088
2025-08-31,0.06289584626174594,0.013721270281698228,0.020519498748682752
2025-09-30,-0.01540987146802908,0.025651206344094346,0.03562039016373397
2025-10-31,0.047346928255494136,0.03556451295900942,0.02383741491268565
2025-11-30,0.004107024873704956,-0.01627941674567257,0.001949879293958512
2025-12-31,0.042780545658205105,0.016518224683699234,0.0007974440353899492
2026-01-31,0.05961062331746758,0.04050083565610452,0.014737932402771659
2026-02-28,0.01702615233858573,0.048865138810620934,-0.008641845128981918
2026-03-31,-0.05868452245760436,-0.05465080006698997,-0.049379410236357724
2026-04-30,0.08014636845266909,0.06911969571177878,0.1050528176481278
2026-05-31,0.05386465962554521,0.11208604141889933,0.05262559804196831
2026-06-30,-0.07357481887882522,0.048143730222569125,-0.010292740712020576
